506814349533786112|68331989| Es cierto que Lima necesita esta reforma, pero no con el mediocre estudio que ha tenido #CorredorAzul||2009-08-24 04:59:45|0|0|0
506814346224488449|386291893| “@DjJorgeArsa: No se suponia que #CorredorAzul liberaría las pistas y habría menos trafico? Creo que esta peor ! http://t.co/Uha7XB7LHv”||2011-10-07 00:35:42|0|0|0
506814329753468928|29330019| Reformar la mala costumbre, a propósito del #CorredorAzul. Un post de Jinre http://t.co/8DVYnjwKxO||2009-04-06 23:50:19|0|0|0
506814297943846913|71949383| ¿De verdad tanta cola? No quiero pensar que es gente contratada para hacer quedar mal el proyecto #CorredorAzul heh||2009-09-06 02:44:49|0|0|0
506814272287293440|63597537| Experto F. Orozco: Remplazan lo técnico, por un afán político; podría frustrar #ReformadelTransporte. #CorredorAzul http://t.co/zoDGD7SwIk||2009-08-07 01:18:28|0|0|0
506814149771677696|168587391| "EL #CorredorAzul ES BASURA!,NOS TRATAN COMO ANIMALES!". Claro hasta hace unos días todo era maravilla viajando en combis, custers y micros.||2010-07-20 08:42:41|0|0|0
506814139134902274|2416452817| @Caligari_Macs:Quién dijo que las colas eran cosa del pasado.Hay q reformar a los ingenieros genios del #corredorazul.http://t.co/k7jh3KqqCz||2014-03-28 20:48:52|0|0|0
506813975825514496|343181677| Pese a ruidoso fracaso de #CorredorAzul, Susana Villaran no bajarà mucho en encuestas pues sus votantes NO toman buses. Tampoco «artistas»||2011-07-27 05:23:10|0|0|0
506813953968971776|69188940| @lacrita es precisamente lo que están haciendo en #CorredorAzul (ya verás mi columna de mañana) ;)||2009-08-27 03:31:11|0|0|0
506813952119287811|180449501| Increíble que todos ls canales transmitan en vivo las colas del #CorredorAzul y no dediquen un minuto siquiera a... http://t.co/cTEfNHcMCK||2010-08-19 17:24:40|0|0|0
506813881336229888|145279381| Llegué!!! Soy una sobreviviente de la #ReformaDeTransporte y su bendito #CorredorAzul https://t.co/arR7Mmngs4||2010-05-18 15:25:38|0|0|0
506813881185214464|168518736| #CorredorAzul es = ah desorden caos....!!||2010-07-19 15:34:56|0|0|0
506813863082590208|516735706| No se suponia que #CorredorAzul liberaría las pistas y habría menos trafico? Creo que esta peor que con las combis! http://t.co/xhVbuVF4bL||2012-03-06 18:03:06|0|0|0
506813839560945664|365236371| Cuando dijeron #CorredorAzul se referían a q tenías que correr vestido de azul, porque las chatarras pintadas escasean y el desorden impera||2011-08-31 02:40:38|0|0|0
506813832900378624|85722857| Ese #CorredorAzul mas estafador que vuelvan los buses con todo y su trafico! @susanavillaran||2009-10-28 02:15:26|0|0|0
506813769050488832|39620329| #CorredorAzul: tome nota de los paraderos autorizados en TGA http://t.co/S5h2Nqy8ZG||2009-05-12 22:58:08|0|0|0
506813745537253376|68331989| Y lo que dicen que habrá menos usuarios en el #CorredorAzul al cobrar, es erróneo, a diferencia del metro/tren aquí no hay rutas paralelas.||2009-08-24 04:59:45|0|0|0
